Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Kenya,KEN,2002,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2001,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2000,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1999,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1998,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1997,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1996,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1995,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1994,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1993,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1992,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1991,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,1990,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,0
Kenya,KEN,2021,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2020,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2019,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2018,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2017,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2016,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2015,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2014,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2013,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2012,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2011,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2010,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2009,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2008,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2007,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2006,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2005,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2004,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2003,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2002,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2001,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2000,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,1999,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,1998,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,1997,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,1996,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,1995,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,1994,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,1993,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,1992,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,1991,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,1990,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0
Kenya,KEN,2024,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,8.79420470478268
Kenya,KEN,2023,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,10.2731638195702
Kenya,KEN,2022,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,12.2477383437717
Kenya,KEN,2021,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,10.1971557853911
Kenya,KEN,2020,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.45271715875053
Kenya,KEN,2019,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,11.362062997577
Kenya,KEN,2018,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,13.6810413530506
Kenya,KEN,2017,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,24.4641822745704
Kenya,KEN,2016,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,14.3288819573058
Kenya,KEN,2015,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,14.5013864640033
Kenya,KEN,2014,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,28.1008805304924
Kenya,KEN,2013,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,25.0173570932654
Kenya,KEN,2012,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,27.5792904600727
Kenya,KEN,2011,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,36.2729862729863
Kenya,KEN,2010,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,36.1324577336873
Kenya,KEN,2009,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,44.4922802850356
Kenya,KEN,2008,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,32.4067079619278
Kenya,KEN,2007,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,26.7364854458648
Kenya,KEN,2006,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,30.0561797752809
Kenya,KEN,2005,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,26.3747810858144
Kenya,KEN,2004,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,19.4236526946108
Kenya,KEN,2003,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,18.4516646610509
Kenya,KEN,2002,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,21.875
Kenya,KEN,2001,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,33.4664891256103
Kenya,KEN,2000,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,52.9543754674645
Kenya,KEN,1999,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,33.4681951000225
Kenya,KEN,1998,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,17.9078777442962
Kenya,KEN,1997,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,16.4893617021277
Kenya,KEN,1996,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.43747094374709
Kenya,KEN,1995,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,10.1093560145808
Kenya,KEN,1994,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.73613766730401
Kenya,KEN,1993,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.62278761061947
Kenya,KEN,1992,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.28696412948382
Kenya,KEN,1991,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.6592894583576
Kenya,KEN,1990,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,7.14064914992272
Kenya,KEN,2021,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,78.0821751777634
Kenya,KEN,2020,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,83.1580658964484
Kenya,KEN,2019,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,81.5853236413984
Kenya,KEN,2018,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,79.3964402727353
Kenya,KEN,2017,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,81.4669820428654
Kenya,KEN,2016,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,83.5605809533093
Kenya,KEN,2015,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,85.6406490705556
Kenya,KEN,2014,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,77.1617567126862
Kenya,KEN,2013,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,73.4667900948855
Kenya,KEN,2012,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,72.6234173248088
Kenya,KEN,2011,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,67.8164983164983
Kenya,KEN,2010,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,62.7448651669694
Kenya,KEN,2009,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,59.7118467933492
Kenya,KEN,2008,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,67.1421664904064
Kenya,KEN,2007,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,70.5604497150778
Kenya,KEN,2006,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,71.1285525446134
Kenya,KEN,2005,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,71.3124343257443
Kenya,KEN,2004,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,76.1442739520958
Kenya,KEN,2003,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,77.4454472523065
Kenya,KEN,2002,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,70.3272688356164
Kenya,KEN,2001,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,53.1642254771416
Kenya,KEN,2000,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,59.0982298678634
Kenya,KEN,1999,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,66.0822656776804
Kenya,KEN,1998,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,81.4894532931554
Kenya,KEN,1997,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,83.0452127659574
Kenya,KEN,1996,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,89.9349139934914
Kenya,KEN,1995,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,89.3074119076549
Kenya,KEN,1994,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,94.263862332696
Kenya,KEN,1993,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,96.3772123893805
Kenya,KEN,1992,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95.7130358705162
Kenya,KEN,1991,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,95.3407105416424
Kenya,KEN,1990,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,92.8593508500773
Kenya,KEN,2021,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,5988450000
Kenya,KEN,2020,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,5485020000
Kenya,KEN,2019,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,6223000000
Kenya,KEN,2018,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,4980240000
Kenya,KEN,2017,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,5662350000
Kenya,KEN,2016,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,4612480000
Kenya,KEN,2015,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,4874830000
Kenya,KEN,2014,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,3687110000
Kenya,KEN,2013,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1963000000
Kenya,KEN,2012,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1816170000
Kenya,KEN,2011,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2053790000
Kenya,KEN,2010,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1266650000
Kenya,KEN,2009,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1862190000
Kenya,KEN,2008,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1177140000
Kenya,KEN,2007,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,989490000
Kenya,KEN,2006,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1279700000
Kenya,KEN,2005,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1032940000
Kenya,KEN,2004,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,900150000
Kenya,KEN,2003,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,428430000
Kenya,KEN,2002,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,166690000
Kenya,KEN,2001,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,-7420000
Kenya,KEN,2000,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,1045430000
Kenya,KEN,1999,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,505000000
Kenya,KEN,1998,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,512000000
Kenya,KEN,1997,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,488000000
Kenya,KEN,1996,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,515000000
Kenya,KEN,1995,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,512000000
Kenya,KEN,1994,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,383000000
Kenya,KEN,1993,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,492000000
Kenya,KEN,1992,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,486000000
Kenya,KEN,1991,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,504000000
Kenya,KEN,1990,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,527000000
Kenya,KEN,2021,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,48.3876050420168
Kenya,KEN,2020,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,46.9406931964056
Kenya,KEN,2019,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,53.8508134302527
Kenya,KEN,2018,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,44.1002390861596
Kenya,KEN,2017,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,54.6664413979533
Kenya,KEN,2016,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,44.9603275173019
Kenya,KEN,2015,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,50.0650097565985
Kenya,KEN,2014,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,40.0816393086205
Kenya,KEN,2013,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,22.714649386716
Kenya,KEN,2012,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,22.7675817976683
Kenya,KEN,2011,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,26.5966070966071
Kenya,KEN,2010,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,17.698057845466
Kenya,KEN,2009,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,27.64533847981
Kenya,KEN,2008,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,17.784257440701
Kenya,KEN,2007,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,15.2393346681041
Kenya,KEN,2006,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,21.1450760079313
Kenya,KEN,2005,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,18.0900175131348
Kenya,KEN,2004,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,16.844124251497
Kenya,KEN,2003,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,8.59265944645006
Kenya,KEN,2002,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,3.56785102739726
Kenya,KEN,2001,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,-0.164669329782512
Kenya,KEN,2000,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,26.0640737970581
Kenya,KEN,1999,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,11.3508653630029
Kenya,KEN,1998,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,11.0202324580284
Kenya,KEN,1997,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,10.8156028368794
Kenya,KEN,1996,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,11.9711761971176
Kenya,KEN,1995,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,12.4422843256379
Kenya,KEN,1994,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,10.4616225075116
Kenya,KEN,1993,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,13.6061946902655
Kenya,KEN,1992,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,14.1732283464567
Kenya,KEN,1991,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,14.6767617938264
Kenya,KEN,1990,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,16.29057187017
Kenya,KEN,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,67.7
Kenya,KEN,2020,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,69
Kenya,KEN,2019,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,68.1
Kenya,KEN,2018,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,68.7
Kenya,KEN,2017,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,68.1
Kenya,KEN,2016,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,68.3
Kenya,KEN,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,69.2
Kenya,KEN,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,71.8
Kenya,KEN,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,74.3
Kenya,KEN,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,76.2
Kenya,KEN,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,74.7
Kenya,KEN,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,74
Kenya,KEN,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,75.6
Kenya,KEN,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.2
Kenya,KEN,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.2
Kenya,KEN,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.6
Kenya,KEN,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.2
Kenya,KEN,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,80.3
Kenya,KEN,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,81.6
Kenya,KEN,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.8
Kenya,KEN,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.3
Kenya,KEN,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,76.8
Kenya,KEN,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.7
Kenya,KEN,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.9
Kenya,KEN,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.1
Kenya,KEN,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.2
Kenya,KEN,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.2
Kenya,KEN,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.3
Kenya,KEN,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,79.1
Kenya,KEN,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,78.4
Kenya,KEN,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,77.8
Kenya,KEN,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,76.5
Kenya,KEN,2024,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,12.3199523571308
Kenya,KEN,2023,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,11.5921613688146
Kenya,KEN,2022,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,10.8721457718101
Kenya,KEN,2021,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,9.89081820992006
Kenya,KEN,2020,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,8.96220232022003
Kenya,KEN,2019,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,8.61835396631974
Kenya,KEN,2018,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,8.07245930185562
Kenya,KEN,2017,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,7.75565612957054
Kenya,KEN,2016,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,7.34269974037308
Kenya,KEN,2015,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,6.93423398909605
Kenya,KEN,2014,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,6.75293731840403
Kenya,KEN,2013,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,6.58922400378218
Kenya,KEN,2012,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,6.15293707831212
Kenya,KEN,2011,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,5.81806308523089
Kenya,KEN,2010,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,5.61097989836514
Kenya,KEN,2009,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,5.27009239941968
Kenya,KEN,2008,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,5.39099679381724
Kenya,KEN,2007,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,5.43831189295044
Kenya,KEN,2006,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,5.06705924337665
Kenya,KEN,2005,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,4.82490163596789
Kenya,KEN,2004,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,4.59513051454229
Kenya,KEN,2003,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,4.53882865040655
Kenya,KEN,2002,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,4.35701209783821
Kenya,KEN,2001,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,4.33451553445697
Kenya,KEN,2000,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,4.14309254048219
Kenya,KEN,1999,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,4.18574977894055
Kenya,KEN,1998,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,4.12549934726034
Kenya,KEN,1997,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,4.11120874216797
Kenya,KEN,1996,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,4.06534769197252
Kenya,KEN,1995,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,3.97116333409905
Kenya,KEN,1994,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,3.90860932127086
Kenya,KEN,1993,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,3.76850853305487
Kenya,KEN,1992,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,3.74319669800571
Kenya,KEN,1991,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,3.77450134014447
Kenya,KEN,1990,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,3.65938422691222
Kenya,KEN,2024,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,10.8385281315108
Kenya,KEN,2023,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,10.4448547741699
Kenya,KEN,2022,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,10.1486030596991
Kenya,KEN,2021,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.89081820992006
Kenya,KEN,2020,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.45743567604329
Kenya,KEN,2019,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.50886654507923
Kenya,KEN,2018,GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,9.18153893933033
